id,device_id,timestamp,data,sensor_type
824,KPCL0022,2025-05-05 00:17:45.963,"{'unit': 'g', 'value': -0.001526, 'timestamp': '04/05/2025, 20:17:45'}",weight
825,KPCL0022,2025-05-05 00:17:50.934,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:17:50'}",temperature
826,KPCL0022,2025-05-05 00:17:50.964,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:17:50'}",humidity
827,KPCL0022,2025-05-05 00:17:50.995,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:17:50'}",light
828,KPCL0022,2025-05-05 00:17:51.026,"{'unit': 'g', 'value': -0.000666, 'timestamp': '04/05/2025, 20:17:50'}",weight
829,KPCL0022,2025-05-05 00:17:55.892,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:17:55'}",temperature
830,KPCL0022,2025-05-05 00:17:55.923,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:17:55'}",humidity
831,KPCL0022,2025-05-05 00:17:55.953,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:17:55'}",light
832,KPCL0022,2025-05-05 00:17:55.985,"{'unit': 'g', 'value': 0.001645, 'timestamp': '04/05/2025, 20:17:55'}",weight
833,KPCL0022,2025-05-05 00:18:00.855,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:00'}",temperature
834,KPCL0022,2025-05-05 00:18:00.885,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:00'}",humidity
835,KPCL0022,2025-05-05 00:18:00.915,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:18:00'}",light
836,KPCL0022,2025-05-05 00:18:00.945,"{'unit': 'g', 'value': -0.005788, 'timestamp': '04/05/2025, 20:18:00'}",weight
837,KPCL0022,2025-05-05 00:18:05.913,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:05'}",temperature
838,KPCL0022,2025-05-05 00:18:05.943,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:05'}",humidity
839,KPCL0022,2025-05-05 00:18:05.973,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:18:05'}",light
840,KPCL0022,2025-05-05 00:18:06.004,"{'unit': 'g', 'value': 0.001024, 'timestamp': '04/05/2025, 20:18:05'}",weight
841,KPCL0022,2025-05-05 00:18:10.885,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:10'}",temperature
842,KPCL0022,2025-05-05 00:18:10.916,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:10'}",humidity
843,KPCL0022,2025-05-05 00:18:10.946,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:18:10'}",light
844,KPCL0022,2025-05-05 00:18:10.977,"{'unit': 'g', 'value': -0.001787, 'timestamp': '04/05/2025, 20:18:10'}",weight
845,KPCL0022,2025-05-05 00:18:15.935,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:15'}",temperature
846,KPCL0022,2025-05-05 00:18:15.966,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:15'}",humidity
847,KPCL0022,2025-05-05 00:18:15.996,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:18:15'}",light
848,KPCL0022,2025-05-05 00:18:16.026,"{'unit': 'g', 'value': -0.00412, 'timestamp': '04/05/2025, 20:18:15'}",weight
849,KPCL0022,2025-05-05 00:18:20.899,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:20'}",temperature
850,KPCL0022,2025-05-05 00:18:20.930,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:20'}",humidity
851,KPCL0022,2025-05-05 00:18:20.961,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:18:20'}",light
852,KPCL0022,2025-05-05 00:18:20.992,"{'unit': 'g', 'value': -0.010742, 'timestamp': '04/05/2025, 20:18:20'}",weight
853,KPCL0022,2025-05-05 00:18:25.869,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:25'}",temperature
854,KPCL0022,2025-05-05 00:18:25.900,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:25'}",humidity
855,KPCL0022,2025-05-05 00:18:25.933,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:18:25'}",light
856,KPCL0022,2025-05-05 00:18:25.963,"{'unit': 'g', 'value': -0.001883, 'timestamp': '04/05/2025, 20:18:25'}",weight
857,KPCL0022,2025-05-05 00:18:30.925,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:30'}",temperature
858,KPCL0022,2025-05-05 00:18:30.956,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:30'}",humidity
859,KPCL0022,2025-05-05 00:18:30.986,"{'unit': 'lux', 'value': 36, 'timestamp': '04/05/2025, 20:18:30'}",light
860,KPCL0022,2025-05-05 00:18:31.017,"{'unit': 'g', 'value': -0.005527, 'timestamp': '04/05/2025, 20:18:30'}",weight
861,KPCL0022,2025-05-05 00:18:35.889,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:35'}",temperature
862,KPCL0022,2025-05-05 00:18:35.920,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:35'}",humidity
863,KPCL0022,2025-05-05 00:18:35.951,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:18:35'}",light
864,KPCL0022,2025-05-05 00:18:35.981,"{'unit': 'g', 'value': -0.005858, 'timestamp': '04/05/2025, 20:18:35'}",weight
865,KPCL0022,2025-05-05 00:18:40.947,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:40'}",temperature
866,KPCL0022,2025-05-05 00:18:40.977,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:40'}",humidity
867,KPCL0022,2025-05-05 00:18:41.008,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:18:40'}",light
868,KPCL0022,2025-05-05 00:18:41.039,"{'unit': 'g', 'value': -0.011218, 'timestamp': '04/05/2025, 20:18:40'}",weight
869,KPCL0022,2025-05-05 00:18:45.922,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:45'}",temperature
870,KPCL0022,2025-05-05 00:18:45.952,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:45'}",humidity
871,KPCL0022,2025-05-05 00:18:45.982,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:18:45'}",light
872,KPCL0022,2025-05-05 00:18:46.013,"{'unit': 'g', 'value': -0.012696, 'timestamp': '04/05/2025, 20:18:45'}",weight
873,KPCL0022,2025-05-05 00:18:50.878,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:50'}",temperature
874,KPCL0022,2025-05-05 00:18:50.909,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:50'}",humidity
875,KPCL0022,2025-05-05 00:18:50.939,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:18:50'}",light
876,KPCL0022,2025-05-05 00:18:50.970,"{'unit': 'g', 'value': -0.004693, 'timestamp': '04/05/2025, 20:18:50'}",weight
877,KPCL0022,2025-05-05 00:18:55.931,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:18:55'}",temperature
878,KPCL0022,2025-05-05 00:18:55.963,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:18:55'}",humidity
879,KPCL0022,2025-05-05 00:18:55.993,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:18:55'}",light
880,KPCL0022,2025-05-05 00:18:56.024,"{'unit': 'g', 'value': -0.005788, 'timestamp': '04/05/2025, 20:18:55'}",weight
881,KPCL0022,2025-05-05 00:19:00.908,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:19:00'}",temperature
882,KPCL0022,2025-05-05 00:19:00.938,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:00'}",humidity
883,KPCL0022,2025-05-05 00:19:00.969,"{'unit': 'lux', 'value': 35, 'timestamp': '04/05/2025, 20:19:00'}",light
884,KPCL0022,2025-05-05 00:19:00.999,"{'unit': 'g', 'value': 0.000167, 'timestamp': '04/05/2025, 20:19:00'}",weight
885,KPCL0022,2025-05-05 00:19:05.868,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:05'}",temperature
886,KPCL0022,2025-05-05 00:19:05.898,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:05'}",humidity
887,KPCL0022,2025-05-05 00:19:05.929,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:19:05'}",light
888,KPCL0022,2025-05-05 00:19:05.959,"{'unit': 'g', 'value': -0.012841, 'timestamp': '04/05/2025, 20:19:05'}",weight
889,KPCL0022,2025-05-05 00:19:10.924,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:10'}",temperature
890,KPCL0022,2025-05-05 00:19:10.956,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:10'}",humidity
891,KPCL0022,2025-05-05 00:19:10.987,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:19:10'}",light
892,KPCL0022,2025-05-05 00:19:11.017,"{'unit': 'g', 'value': -0.008791, 'timestamp': '04/05/2025, 20:19:10'}",weight
893,KPCL0022,2025-05-05 00:19:15.893,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:15'}",temperature
894,KPCL0022,2025-05-05 00:19:15.924,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:15'}",humidity
895,KPCL0022,2025-05-05 00:19:15.955,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:19:15'}",light
896,KPCL0022,2025-05-05 00:19:15.986,"{'unit': 'g', 'value': -0.015506, 'timestamp': '04/05/2025, 20:19:15'}",weight
897,KPCL0022,2025-05-05 00:19:20.941,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:20'}",temperature
898,KPCL0022,2025-05-05 00:19:20.972,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:20'}",humidity
899,KPCL0022,2025-05-05 00:19:21.003,"{'unit': 'lux', 'value': 35, 'timestamp': '04/05/2025, 20:19:20'}",light
900,KPCL0022,2025-05-05 00:19:21.033,"{'unit': 'g', 'value': -0.011888, 'timestamp': '04/05/2025, 20:19:20'}",weight
901,KPCL0022,2025-05-05 00:19:25.914,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:25'}",temperature
902,KPCL0022,2025-05-05 00:19:25.945,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:25'}",humidity
903,KPCL0022,2025-05-05 00:19:25.976,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:19:25'}",light
904,KPCL0022,2025-05-05 00:19:26.007,"{'unit': 'g', 'value': -0.016101, 'timestamp': '04/05/2025, 20:19:25'}",weight
905,KPCL0022,2025-05-05 00:19:30.878,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:30'}",temperature
906,KPCL0022,2025-05-05 00:19:30.908,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:30'}",humidity
907,KPCL0022,2025-05-05 00:19:30.938,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:19:30'}",light
908,KPCL0022,2025-05-05 00:19:30.969,"{'unit': 'g', 'value': -0.020866, 'timestamp': '04/05/2025, 20:19:30'}",weight
909,KPCL0022,2025-05-05 00:19:35.935,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:35'}",temperature
910,KPCL0022,2025-05-05 00:19:35.966,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:35'}",humidity
911,KPCL0022,2025-05-05 00:19:35.996,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:19:35'}",light
912,KPCL0022,2025-05-05 00:19:36.027,"{'unit': 'g', 'value': -0.013864, 'timestamp': '04/05/2025, 20:19:35'}",weight
913,KPCL0022,2025-05-05 00:19:40.901,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:40'}",temperature
914,KPCL0022,2025-05-05 00:19:40.932,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:40'}",humidity
915,KPCL0022,2025-05-05 00:19:40.962,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:19:40'}",light
916,KPCL0022,2025-05-05 00:19:40.992,"{'unit': 'g', 'value': -0.011386, 'timestamp': '04/05/2025, 20:19:40'}",weight
917,KPCL0022,2025-05-05 00:19:45.953,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:45'}",temperature
918,KPCL0022,2025-05-05 00:19:45.984,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:45'}",humidity
919,KPCL0022,2025-05-05 00:19:46.014,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:19:45'}",light
920,KPCL0022,2025-05-05 00:19:46.045,"{'unit': 'g', 'value': -0.009863, 'timestamp': '04/05/2025, 20:19:45'}",weight
921,KPCL0022,2025-05-05 00:19:50.923,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:50'}",temperature
922,KPCL0022,2025-05-05 00:19:50.954,"{'unit': '%', 'value': 30.8, 'timestamp': '04/05/2025, 20:19:50'}",humidity
923,KPCL0022,2025-05-05 00:19:50.984,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:19:50'}",light
924,KPCL0022,2025-05-05 00:19:51.014,"{'unit': 'g', 'value': -0.018271, 'timestamp': '04/05/2025, 20:19:50'}",weight
925,KPCL0022,2025-05-05 00:19:55.888,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:19:55'}",temperature
926,KPCL0022,2025-05-05 00:19:55.920,"{'unit': '%', 'value': 30.9, 'timestamp': '04/05/2025, 20:19:55'}",humidity
927,KPCL0022,2025-05-05 00:19:55.951,"{'unit': 'lux', 'value': 36, 'timestamp': '04/05/2025, 20:19:55'}",light
928,KPCL0022,2025-05-05 00:19:55.982,"{'unit': 'g', 'value': -0.018223, 'timestamp': '04/05/2025, 20:19:55'}",weight
929,KPCL0022,2025-05-05 00:20:00.945,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:20:00'}",temperature
930,KPCL0022,2025-05-05 00:20:00.976,"{'unit': '%', 'value': 30.9, 'timestamp': '04/05/2025, 20:20:00'}",humidity
931,KPCL0022,2025-05-05 00:20:01.007,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:20:00'}",light
932,KPCL0022,2025-05-05 00:20:01.037,"{'unit': 'g', 'value': -0.011721, 'timestamp': '04/05/2025, 20:20:00'}",weight
933,KPCL0022,2025-05-05 00:20:05.913,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:20:05'}",temperature
934,KPCL0022,2025-05-05 00:20:05.944,"{'unit': '%', 'value': 30.9, 'timestamp': '04/05/2025, 20:20:05'}",humidity
935,KPCL0022,2025-05-05 00:20:05.974,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:20:05'}",light
936,KPCL0022,2025-05-05 00:20:06.004,"{'unit': 'g', 'value': -0.015699, 'timestamp': '04/05/2025, 20:20:05'}",weight
937,KPCL0022,2025-05-05 00:20:10.875,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:20:10'}",temperature
938,KPCL0022,2025-05-05 00:20:10.906,"{'unit': '%', 'value': 30.9, 'timestamp': '04/05/2025, 20:20:10'}",humidity
939,KPCL0022,2025-05-05 00:20:10.937,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:20:10'}",light
940,KPCL0022,2025-05-05 00:20:10.968,"{'unit': 'g', 'value': -0.01191, 'timestamp': '04/05/2025, 20:20:10'}",weight
941,KPCL0022,2025-05-05 00:20:15.934,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:20:15'}",temperature
942,KPCL0022,2025-05-05 00:20:15.964,"{'unit': '%', 'value': 30.9, 'timestamp': '04/05/2025, 20:20:15'}",humidity
943,KPCL0022,2025-05-05 00:20:15.994,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:20:15'}",light
944,KPCL0022,2025-05-05 00:20:16.026,"{'unit': 'g', 'value': -0.011814, 'timestamp': '04/05/2025, 20:20:15'}",weight
945,KPCL0022,2025-05-05 00:20:20.898,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:20:20'}",temperature
946,KPCL0022,2025-05-05 00:20:20.928,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:20:20'}",humidity
947,KPCL0022,2025-05-05 00:20:20.958,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:20:20'}",light
948,KPCL0022,2025-05-05 00:20:20.989,"{'unit': 'g', 'value': -0.018915, 'timestamp': '04/05/2025, 20:20:20'}",weight
949,KPCL0022,2025-05-05 00:20:25.958,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:20:25'}",temperature
950,KPCL0022,2025-05-05 00:20:25.988,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:20:25'}",humidity
951,KPCL0022,2025-05-05 00:20:26.019,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:20:25'}",light
952,KPCL0022,2025-05-05 00:20:26.050,"{'unit': 'g', 'value': -0.019987, 'timestamp': '04/05/2025, 20:20:25'}",weight
953,KPCL0022,2025-05-05 00:20:30.925,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:20:30'}",temperature
954,KPCL0022,2025-05-05 00:20:30.956,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:20:30'}",humidity
955,KPCL0022,2025-05-05 00:20:30.986,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:20:30'}",light
956,KPCL0022,2025-05-05 00:20:31.016,"{'unit': 'g', 'value': -0.011434, 'timestamp': '04/05/2025, 20:20:30'}",weight
957,KPCL0022,2025-05-05 00:20:35.889,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:20:35'}",temperature
958,KPCL0022,2025-05-05 00:20:35.919,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:20:35'}",humidity
959,KPCL0022,2025-05-05 00:20:35.950,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:20:35'}",light
960,KPCL0022,2025-05-05 00:20:35.982,"{'unit': 'g', 'value': -0.020795, 'timestamp': '04/05/2025, 20:20:35'}",weight
961,KPCL0022,2025-05-05 00:20:40.950,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:20:40'}",temperature
962,KPCL0022,2025-05-05 00:20:40.980,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:20:40'}",humidity
963,KPCL0022,2025-05-05 00:20:41.011,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:20:40'}",light
964,KPCL0022,2025-05-05 00:20:41.041,"{'unit': 'g', 'value': -0.022846, 'timestamp': '04/05/2025, 20:20:40'}",weight
965,KPCL0022,2025-05-05 00:20:45.911,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:20:45'}",temperature
966,KPCL0022,2025-05-05 00:20:45.944,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:20:45'}",humidity
967,KPCL0022,2025-05-05 00:20:45.974,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:20:45'}",light
968,KPCL0022,2025-05-05 00:20:46.004,"{'unit': 'g', 'value': -0.022012, 'timestamp': '04/05/2025, 20:20:45'}",weight
969,KPCL0022,2025-05-05 00:20:50.964,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:20:50'}",temperature
970,KPCL0022,2025-05-05 00:20:50.995,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:20:50'}",humidity
971,KPCL0022,2025-05-05 00:20:51.026,"{'unit': 'lux', 'value': 35, 'timestamp': '04/05/2025, 20:20:50'}",light
972,KPCL0022,2025-05-05 00:20:51.057,"{'unit': 'g', 'value': -0.026393, 'timestamp': '04/05/2025, 20:20:50'}",weight
973,KPCL0022,2025-05-05 00:20:55.932,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:20:55'}",temperature
974,KPCL0022,2025-05-05 00:20:55.964,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:20:55'}",humidity
975,KPCL0022,2025-05-05 00:20:55.994,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:20:55'}",light
976,KPCL0022,2025-05-05 00:20:56.026,"{'unit': 'g', 'value': -0.020199, 'timestamp': '04/05/2025, 20:20:55'}",weight
977,KPCL0022,2025-05-05 00:21:00.898,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:00'}",temperature
978,KPCL0022,2025-05-05 00:21:00.928,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:21:00'}",humidity
979,KPCL0022,2025-05-05 00:21:00.959,"{'unit': 'lux', 'value': 36, 'timestamp': '04/05/2025, 20:21:00'}",light
980,KPCL0022,2025-05-05 00:21:00.989,"{'unit': 'g', 'value': -0.018915, 'timestamp': '04/05/2025, 20:21:00'}",weight
981,KPCL0022,2025-05-05 00:21:05.955,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:05'}",temperature
982,KPCL0022,2025-05-05 00:21:05.986,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:21:05'}",humidity
983,KPCL0022,2025-05-05 00:21:06.015,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:21:05'}",light
984,KPCL0022,2025-05-05 00:21:06.046,"{'unit': 'g', 'value': -0.028109, 'timestamp': '04/05/2025, 20:21:05'}",weight
985,KPCL0022,2025-05-05 00:21:10.917,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:10'}",temperature
986,KPCL0022,2025-05-05 00:21:10.949,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:21:10'}",humidity
987,KPCL0022,2025-05-05 00:21:10.980,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:21:10'}",light
988,KPCL0022,2025-05-05 00:21:11.011,"{'unit': 'g', 'value': -0.022965, 'timestamp': '04/05/2025, 20:21:10'}",weight
989,KPCL0022,2025-05-05 00:21:15.974,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:15'}",temperature
990,KPCL0022,2025-05-05 00:21:16.004,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:21:15'}",humidity
991,KPCL0022,2025-05-05 00:21:16.035,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:21:15'}",light
992,KPCL0022,2025-05-05 00:21:16.065,"{'unit': 'g', 'value': -0.020821, 'timestamp': '04/05/2025, 20:21:15'}",weight
993,KPCL0022,2025-05-05 00:21:20.940,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:20'}",temperature
994,KPCL0022,2025-05-05 00:21:20.971,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:21:20'}",humidity
995,KPCL0022,2025-05-05 00:21:21.000,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:21:20'}",light
996,KPCL0022,2025-05-05 00:21:21.031,"{'unit': 'g', 'value': -0.02487, 'timestamp': '04/05/2025, 20:21:20'}",weight
997,KPCL0022,2025-05-05 00:21:25.908,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:25'}",temperature
998,KPCL0022,2025-05-05 00:21:25.939,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:21:25'}",humidity
999,KPCL0022,2025-05-05 00:21:25.969,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:21:25'}",light
1000,KPCL0022,2025-05-05 00:21:25.999,"{'unit': 'g', 'value': -0.020914, 'timestamp': '04/05/2025, 20:21:25'}",weight
1001,KPCL0022,2025-05-05 00:21:30.963,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:30'}",temperature
1002,KPCL0022,2025-05-05 00:21:30.994,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:21:30'}",humidity
1003,KPCL0022,2025-05-05 00:21:31.024,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:21:30'}",light
1004,KPCL0022,2025-05-05 00:21:31.054,"{'unit': 'g', 'value': -0.02394, 'timestamp': '04/05/2025, 20:21:30'}",weight
1005,KPCL0022,2025-05-05 00:21:35.928,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:35'}",temperature
1006,KPCL0022,2025-05-05 00:21:35.959,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:21:35'}",humidity
1007,KPCL0022,2025-05-05 00:21:35.990,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:21:35'}",light
1008,KPCL0022,2025-05-05 00:21:36.020,"{'unit': 'g', 'value': -0.027751, 'timestamp': '04/05/2025, 20:21:35'}",weight
1009,KPCL0022,2025-05-05 00:21:40.897,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:40'}",temperature
1010,KPCL0022,2025-05-05 00:21:40.926,"{'unit': '%', 'value': 31, 'timestamp': '04/05/2025, 20:21:40'}",humidity
1011,KPCL0022,2025-05-05 00:21:40.956,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:21:40'}",light
1012,KPCL0022,2025-05-05 00:21:40.987,"{'unit': 'g', 'value': -0.023036, 'timestamp': '04/05/2025, 20:21:40'}",weight
1013,KPCL0022,2025-05-05 00:21:45.958,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:45'}",temperature
1014,KPCL0022,2025-05-05 00:21:45.989,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:21:45'}",humidity
1015,KPCL0022,2025-05-05 00:21:46.021,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:21:45'}",light
1016,KPCL0022,2025-05-05 00:21:46.052,"{'unit': 'g', 'value': -0.026203, 'timestamp': '04/05/2025, 20:21:45'}",weight
1017,KPCL0022,2025-05-05 00:21:50.919,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:50'}",temperature
1018,KPCL0022,2025-05-05 00:21:50.949,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:21:50'}",humidity
1019,KPCL0022,2025-05-05 00:21:50.979,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:21:50'}",light
1020,KPCL0022,2025-05-05 00:21:51.010,"{'unit': 'g', 'value': -0.033278, 'timestamp': '04/05/2025, 20:21:50'}",weight
1021,KPCL0022,2025-05-05 00:21:55.976,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:21:55'}",temperature
1022,KPCL0022,2025-05-05 00:21:56.007,"{'unit': '%', 'value': 31.1, 'timestamp': '04/05/2025, 20:21:55'}",humidity
1023,KPCL0022,2025-05-05 00:21:56.037,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:21:55'}",light
